"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
1258,"Precinct Committeeman BLM 072 - R","Ronald Sassano","R",33,100.00,633638,157671,1,1,"0","0"
1259,"Precinct Committeeman BLM 073 - R","Tony Spavone","R",51,100.00,633638,157671,1,1,"0","0"
1260,"Precinct Committeeman BLM 074 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1261,"Precinct Committeeman BLM 075 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1262,"Precinct Committeeman BLM 076 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1263,"Precinct Committeeman BLM 077 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1264,"Precinct Committeeman BLM 078 - R","Maryann Grygiel","R",50,100.00,633638,157671,1,1,"0","0"
1265,"Precinct Committeeman BLM 079 - R","Heather Pransky","R",36,100.00,633638,157671,1,1,"0","0"
1266,"Precinct Committeeman BLM 080 - R","Ajay Patel","R",59,100.00,633638,157671,1,1,"0","0"
1267,"Precinct Committeeman BLM 081 - R","Matt McCarthy","R",70,100.00,633638,157671,1,1,"0","0"
1268,"Precinct Committeeman BLM 082 - R","Kirk Etapa","R",33,100.00,633638,157671,1,1,"0","0"
1269,"Precinct Committeeman BLM 083 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1270,"Precinct Committeeman BLM 084 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1271,"Precinct Committeeman BLM 085 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1272,"Precinct Committeeman BLM 086 - R","Robert Czernek","R",67,100.00,633638,157671,1,1,"0","0"
1273,"Precinct Committeeman BLM 087 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1274,"Precinct Committeeman BLM 088 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1275,"Precinct Committeeman BLM 089 - R","Eric Miller","R",76,100.00,633638,157671,1,1,"0","0"
1276,"Precinct Committeeman BLM 090 - R","William T. Belmonte","R",50,100.00,633638,157671,1,1,"0","0"
1277,"Precinct Committeeman BLM 091 - R","Chester Pojack","R",16,100.00,633638,157671,1,1,"0","0"
1278,"Precinct Committeeman BLM 092 - R","Roman E. Strzala","R",62,100.00,633638,157671,1,1,"0","0"
1279,"Precinct Committeeman BLM 093 - R","Lee Trejo","R",69,100.00,633638,157671,1,1,"0","0"
1280,"Precinct Committeeman BLM 094 - R","Orlando Liwanag","R",25,100.00,633638,157671,1,1,"0","0"
1281,"Precinct Committeeman BLM 095 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1282,"Precinct Committeeman BLM 096 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1283,"Precinct Committeeman BLM 097 - R","Leonard Gutierrez","R",25,100.00,633638,157671,1,1,"0","0"
1284,"Precinct Committeeman BLM 098 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1285,"Precinct Committeeman BLM 099 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1286,"Precinct Committeeman BLM 100 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1287,"Precinct Committeeman BLM 101 - R","Timothy A. Trudell","R",42,100.00,633638,157671,1,1,"0","0"
1288,"Precinct Committeeman BLM 103 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1289,"Precinct Committeeman BLM 104 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1290,"Precinct Committeeman ADD 001 - R","George M. Jefferies","R",39,100.00,633638,157671,1,1,"0","0"
1291,"Precinct Committeeman ADD 002 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1292,"Precinct Committeeman ADD 003 - R","Dino Gavanes","R",106,100.00,633638,157671,1,1,"0","0"
1293,"Precinct Committeeman ADD 004 - R","Chris Kachiroubas","R",82,100.00,633638,157671,1,1,"0","0"
1294,"Precinct Committeeman ADD 005 - R","Stephen D. Heike","R",86,100.00,633638,157671,1,1,"0","0"
1295,"Precinct Committeeman ADD 006 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1296,"Precinct Committeeman ADD 007 - R","Donna Bekas","R",45,100.00,633638,157671,1,1,"0","0"
1297,"Precinct Committeeman ADD 008 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1298,"Precinct Committeeman ADD 009 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1299,"Precinct Committeeman ADD 010 - R","Tyrone ""Ty"" Kalogeresis","R",45,100.00,633638,157671,1,1,"0","0"
1300,"Precinct Committeeman ADD 011 - R","Madeline McNicholas","R",69,100.00,633638,157671,1,1,"0","0"
1301,"Precinct Committeeman ADD 012 - R","Roy Sye","R",56,100.00,633638,157671,1,1,"0","0"
1302,"Precinct Committeeman ADD 013 - R","Paul A. DeMichele","R",114,100.00,633638,157671,1,1,"0","0"
1303,"Precinct Committeeman ADD 014 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1304,"Precinct Committeeman ADD 015 - R","Barry A. Ketter","R",60,100.00,633638,157671,1,1,"0","0"
1305,"Precinct Committeeman ADD 016 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1306,"Precinct Committeeman ADD 017 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1307,"Precinct Committeeman ADD 018 - R","Mark Nowak","R",73,100.00,633638,157671,1,1,"0","0"
1308,"Precinct Committeeman ADD 019 - R","Jeffery C. Agonath","R",40,100.00,633638,157671,1,1,"0","0"
1309,"Precinct Committeeman ADD 020 - R","Richard ""Rich"" Johnson","R",49,100.00,633638,157671,1,1,"0","0"
1310,"Precinct Committeeman ADD 021 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1311,"Precinct Committeeman ADD 022 - R","Daniel R. Schneider","R",55,100.00,633638,157671,1,1,"0","0"
1312,"Precinct Committeeman ADD 023 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1313,"Precinct Committeeman ADD 024 - R","Donald E. Puchalski","R",64,100.00,633638,157671,1,1,"0","0"
1314,"Precinct Committeeman ADD 025 - R","Don Lien","R",68,100.00,633638,157671,1,1,"0","0"
1315,"Precinct Committeeman ADD 026 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1316,"Precinct Committeeman ADD 027 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1317,"Precinct Committeeman ADD 028 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1318,"Precinct Committeeman ADD 029 - R","Dave Lux","R",63,100.00,633638,157671,1,1,"0","0"
1319,"Precinct Committeeman ADD 030 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1320,"Precinct Committeeman ADD 031 - R","William W. Fairchild","R",69,100.00,633638,157671,1,1,"0","0"
1321,"Precinct Committeeman ADD 032 - R","Mary Ann Veenstra","R",64,100.00,633638,157671,1,1,"0","0"
1322,"Precinct Committeeman ADD 033 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1323,"Precinct Committeeman ADD 034 - R","Victor Greco","R",49,100.00,633638,157671,1,1,"0","0"
1324,"Precinct Committeeman ADD 035 - R","Kermit Dodson","R",43,100.00,633638,157671,1,1,"0","0"
1325,"Precinct Committeeman ADD 036 - R","Lawrence A. Moretti","R",66,100.00,633638,157671,1,1,"0","0"
1326,"Precinct Committeeman ADD 037 - R","Theoni E. Leventis","R",41,100.00,633638,157671,1,1,"0","0"
1327,"Precinct Committeeman ADD 038 - R","Lawrence E. Moretti","R",77,100.00,633638,157671,1,1,"0","0"
1328,"Precinct Committeeman ADD 039 - R","Dennis M. Reboletti","R",69,100.00,633638,157671,1,1,"0","0"
1329,"Precinct Committeeman ADD 040 - R","Sean O'Leary","R",62,100.00,633638,157671,1,1,"0","0"
1330,"Precinct Committeeman ADD 041 - R","Charles Donnelly","R",52,100.00,633638,157671,1,1,"0","0"
1331,"Precinct Committeeman ADD 042 - R","George C.J. Martiny","R",64,100.00,633638,157671,1,1,"0","0"
1332,"Precinct Committeeman ADD 043 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1333,"Precinct Committeeman ADD 044 - R","Diana Lynn Kosmach","R",56,100.00,633638,157671,1,1,"0","0"
1334,"Precinct Committeeman ADD 045 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1335,"Precinct Committeeman ADD 046 - R","Louis Indovina","R",90,100.00,633638,157671,1,1,"0","0"
1336,"Precinct Committeeman ADD 047 - R","Joseph Educate","R",41,100.00,633638,157671,1,1,"0","0"
1337,"Precinct Committeeman ADD 048 - R","Jose Sauceda","R",22,100.00,633638,157671,1,1,"0","0"
1338,"Precinct Committeeman ADD 049 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1339,"Precinct Committeeman ADD 050 - R","Matthew J. Lozich","R",52,100.00,633638,157671,1,1,"0","0"
1340,"Precinct Committeeman ADD 051 - R","Patrick J. Durante","R",70,100.00,633638,157671,1,1,"0","0"
1341,"Precinct Committeeman ADD 052 - R","Mark S. Winger","R",58,100.00,633638,157671,1,1,"0","0"
1342,"Precinct Committeeman ADD 053 - R","Richard Hargreaves","R",108,100.00,633638,157671,1,1,"0","0"
1343,"Precinct Committeeman ADD 054 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1344,"Precinct Committeeman ADD 055 - R","Paul Guerino","R",66,100.00,633638,157671,1,1,"0","0"
1345,"Precinct Committeeman ADD 056 - R","Thomas Tovello","R",51,100.00,633638,157671,1,1,"0","0"
1346,"Precinct Committeeman ADD 057 - R","Peter J. Bono","R",54,100.00,633638,157671,1,1,"0","0"
1347,"Precinct Committeeman ADD 058 - R","Patricia Gbur","R",58,100.00,633638,157671,1,1,"0","0"
1348,"Precinct Committeeman ADD 059 - R","William ""Bill"" Ellers","R",66,100.00,633638,157671,1,1,"0","0"
1349,"Precinct Committeeman ADD 060 - R","Adrian L. Adkins","R",85,100.00,633638,157671,1,1,"0","0"
1350,"Precinct Committeeman ADD 061 - R","Antonino ""Tony"" Catalano","R",59,100.00,633638,157671,1,1,"0","0"
1351,"Precinct Committeeman ADD 062 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1352,"Precinct Committeeman ADD 063 - R","Arthur Woods","R",54,100.00,633638,157671,1,1,"0","0"
1353,"Precinct Committeeman ADD 064 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1354,"Precinct Committeeman ADD 065 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1355,"Precinct Committeeman ADD 066 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1356,"Precinct Committeeman ADD 067 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1357,"Precinct Committeeman ADD 068 - R","Richard J. Veenstra","R",67,100.00,633638,157671,1,1,"0","0"
1358,"Precinct Committeeman ADD 069 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1359,"Precinct Committeeman WNF 001 - R","Dona L. Smith","R",79,100.00,633638,157671,1,1,"0","0"
1360,"Precinct Committeeman WNF 002 - R","John C. Choi","R",110,100.00,633638,157671,1,1,"0","0"
1361,"Precinct Committeeman WNF 003 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1362,"Precinct Committeeman WNF 004 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1363,"Precinct Committeeman WNF 005 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1364,"Precinct Committeeman WNF 006 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1365,"Precinct Committeeman WNF 007 - R","Dave Tornga","R",124,100.00,633638,157671,1,1,"0","0"
1366,"Precinct Committeeman WNF 008 - R","Rick Spencer","R",63,100.00,633638,157671,1,1,"0","0"
1367,"Precinct Committeeman WNF 009 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1368,"Precinct Committeeman WNF 010 - R","Stuart Aschauer","R",126,100.00,633638,157671,1,1,"0","0"
1369,"Precinct Committeeman WNF 011 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1370,"Precinct Committeeman WNF 012 - R","Randall J. Stevens","R",112,100.00,633638,157671,1,1,"0","0"
1371,"Precinct Committeeman WNF 013 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1372,"Precinct Committeeman WNF 014 - R","Michael R. Konewko","R",110,100.00,633638,157671,1,1,"0","0"
1373,"Precinct Committeeman WNF 015 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1374,"Precinct Committeeman WNF 016 - R","Burton D. Minor","R",81,100.00,633638,157671,1,1,"0","0"
1375,"Precinct Committeeman WNF 017 - R","Clifford A. Brown","R",91,100.00,633638,157671,1,1,"0","0"
1376,"Precinct Committeeman WNF 018 - R","Jed Skillman","R",102,100.00,633638,157671,1,1,"0","0"
1377,"Precinct Committeeman WNF 019 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1378,"Precinct Committeeman WNF 020 - R","Robert F. Stanker","R",76,100.00,633638,157671,1,1,"0","0"
1379,"Precinct Committeeman WNF 021 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1380,"Precinct Committeeman WNF 022 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1381,"Precinct Committeeman WNF 023 - R","John S. Dusza","R",51,100.00,633638,157671,1,1,"0","0"
1382,"Precinct Committeeman WNF 024 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1383,"Precinct Committeeman WNF 025 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1384,"Precinct Committeeman WNF 026 - R","Barbara Stillman","R",72,100.00,633638,157671,1,1,"0","0"
1385,"Precinct Committeeman WNF 027 - R","Suzanne Heffner Hackenbruch","R",66,100.00,633638,157671,1,1,"0","0"
1386,"Precinct Committeeman WNF 028 - R","Edward S. Halley","R",74,100.00,633638,157671,1,1,"0","0"
1387,"Precinct Committeeman WNF 029 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1388,"Precinct Committeeman WNF 030 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1389,"Precinct Committeeman WNF 031 - R","Nicole M. Prater","R",46,100.00,633638,157671,1,1,"0","0"
1390,"Precinct Committeeman WNF 032 - R","Robert (Bob) Heipp","R",16,100.00,633638,157671,1,1,"0","0"
1391,"Precinct Committeeman WNF 033 - R","Michael Guglielmi","R",71,100.00,633638,157671,1,1,"0","0"
1392,"Precinct Committeeman WNF 034 - R","Barbara C. Bernacki-Alekna","R",53,100.00,633638,157671,1,1,"0","0"
1393,"Precinct Committeeman WNF 035 - R","Jonathan K. Wylie","R",97,100.00,633638,157671,1,1,"0","0"
1394,"Precinct Committeeman WNF 036 - R","James (Jim) Maly","R",29,100.00,633638,157671,1,1,"0","0"
1395,"Precinct Committeeman WNF 037 - R","Donald R. Voelz","R",67,100.00,633638,157671,1,1,"0","0"
1396,"Precinct Committeeman WNF 038 - R","Carl Sorgatz","R",117,100.00,633638,157671,1,1,"0","0"
1397,"Precinct Committeeman WNF 039 - R","Stan Zegel","R",108,100.00,633638,157671,1,1,"0","0"
1398,"Precinct Committeeman WNF 040 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1399,"Precinct Committeeman WNF 041 - R","Edward Franckowiak","R",43,100.00,633638,157671,1,1,"0","0"
1400,"Precinct Committeeman MLT 001 - R","Robert Krzyzewski, Jr.","R",79,100.00,633638,157671,1,1,"0","0"
1401,"Precinct Committeeman MLT 002 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1402,"Precinct Committeeman MLT 003 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1403,"Precinct Committeeman MLT 004 - R","Amy Grant","R",110,100.00,633638,157671,1,1,"0","0"
1404,"Precinct Committeeman MLT 005 - R","Stefan Borges","R",86,100.00,633638,157671,1,1,"0","0"
1405,"Precinct Committeeman MLT 006 - R","Craig Loveless","R",61,100.00,633638,157671,1,1,"0","0"
1406,"Precinct Committeeman MLT 007 - R","Barbara Kois","R",90,100.00,633638,157671,1,1,"0","0"
1407,"Precinct Committeeman MLT 008 - R","Suzanne M. Fitch","R",108,100.00,633638,157671,1,1,"0","0"
1408,"Precinct Committeeman MLT 009 - R","David John Diersen","R",81,100.00,633638,157671,1,1,"0","0"
1409,"Precinct Committeeman MLT 010 - R","Robert Margetts","R",69,100.00,633638,157671,1,1,"0","0"
1410,"Precinct Committeeman MLT 011 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1411,"Precinct Committeeman MLT 012 - R","Kathryn ""Kasi"" Steinhilber","R",49,100.00,633638,157671,1,1,"0","0"
1412,"Precinct Committeeman MLT 013 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1413,"Precinct Committeeman MLT 014 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1414,"Precinct Committeeman MLT 015 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1415,"Precinct Committeeman MLT 016 - R","Jeffrey B. Fawell","R",79,100.00,633638,157671,1,1,"0","0"
1416,"Precinct Committeeman MLT 017 - R","Steve Johnson","R",65,100.00,633638,157671,1,1,"0","0"
1417,"Precinct Committeeman MLT 018 - R","Scott R. Marquardt","R",126,100.00,633638,157671,1,1,"0","0"
1418,"Precinct Committeeman MLT 019 - R","John Kocinski","R",102,100.00,633638,157671,1,1,"0","0"
1419,"Precinct Committeeman MLT 020 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1420,"Precinct Committeeman MLT 021 - R","Lori Carlson","R",49,100.00,633638,157671,1,1,"0","0"
1421,"Precinct Committeeman MLT 022 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1422,"Precinct Committeeman MLT 023 - R","Ryan M. Kipfer","R",108,100.00,633638,157671,1,1,"0","0"
1423,"Precinct Committeeman MLT 024 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1424,"Precinct Committeeman MLT 025 - R","Robert Jacobsen","R",149,100.00,633638,157671,1,1,"0","0"
1425,"Precinct Committeeman MLT 026 - R","Jeffrey (Jeff) Cooper","R",63,100.00,633638,157671,1,1,"0","0"
1426,"Precinct Committeeman MLT 027 - R","David Molitor","R",64,100.00,633638,157671,1,1,"0","0"
1427,"Precinct Committeeman MLT 028 - R","Sydney Rhind Westrate","R",94,100.00,633638,157671,1,1,"0","0"
1428,"Precinct Committeeman MLT 029 - R","Antonio Lollino","R",74,100.00,633638,157671,1,1,"0","0"
1429,"Precinct Committeeman MLT 030 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1430,"Precinct Committeeman MLT 031 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1431,"Precinct Committeeman MLT 032 - R","Mark S. Thomas","R",174,100.00,633638,157671,1,1,"0","0"
1432,"Precinct Committeeman MLT 033 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1433,"Precinct Committeeman MLT 034 - R","Mark Tobias","R",74,100.00,633638,157671,1,1,"0","0"
1434,"Precinct Committeeman MLT 035 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1435,"Precinct Committeeman MLT 036 - R","Michael Hinsdale","R",86,100.00,633638,157671,1,1,"0","0"
1436,"Precinct Committeeman MLT 037 - R","John P. Monino","R",137,100.00,633638,157671,1,1,"0","0"
1437,"Precinct Committeeman MLT 038 - R","Yadav ""Nick"" Nathwani","R",67,100.00,633638,157671,1,1,"0","0"
1438,"Precinct Committeeman MLT 039 - R","Bobby Joe Slinger","R",111,100.00,633638,157671,1,1,"0","0"
1439,"Precinct Committeeman MLT 040 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1440,"Precinct Committeeman MLT 041 - R","Herbert ""Herb"" S. Wehling","R",75,100.00,633638,157671,1,1,"0","0"
1441,"Precinct Committeeman MLT 042 - R","Paula McGowen","R",84,100.00,633638,157671,1,1,"0","0"
1442,"Precinct Committeeman MLT 043 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1443,"Precinct Committeeman MLT 044 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1444,"Precinct Committeeman MLT 045 - R","Joseph H. Abel","R",83,100.00,633638,157671,1,1,"0","0"
1445,"Precinct Committeeman MLT 046 - R","Gregory E. Moffett","R",69,100.00,633638,157671,1,1,"0","0"
1446,"Precinct Committeeman MLT 047 - R","Joseph ""Jay"" F. Gribauskas, Jr.","R",59,100.00,633638,157671,1,1,"0","0"
1447,"Precinct Committeeman MLT 048 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1448,"Precinct Committeeman MLT 049 - R","Salvatore Falbo","R",78,100.00,633638,157671,1,1,"0","0"
1449,"Precinct Committeeman MLT 050 - R","Joe Duffy","R",92,100.00,633638,157671,1,1,"0","0"
1450,"Precinct Committeeman MLT 051 - R","Babette L. Holder","R",25,100.00,633638,157671,1,1,"0","0"
1451,"Precinct Committeeman MLT 052 - R","Dorothy J. Chinchilla","R",64,49.61,633638,157671,1,1,"0","0"
1452,"Precinct Committeeman MLT 052 - R","Christopher Ward","R",65,50.39,633638,157671,1,1,"0","0"
1453,"Precinct Committeeman MLT 053 - R","Catherine Galvin","R",22,100.00,633638,157671,1,1,"0","0"
1454,"Precinct Committeeman MLT 054 - R","Arthur (Art) H. Grant, Jr.","R",128,100.00,633638,157671,1,1,"0","0"
1455,"Precinct Committeeman MLT 055 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1456,"Precinct Committeeman MLT 056 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1457,"Precinct Committeeman MLT 057 - R","Lawrence K. LaVanway III","R",90,100.00,633638,157671,1,1,"0","0"
1458,"Precinct Committeeman MLT 058 - R","Scott D. Bromann","R",77,100.00,633638,157671,1,1,"0","0"
1459,"Precinct Committeeman MLT 059 - R","Tim Elliott","R",100,100.00,633638,157671,1,1,"0","0"
1460,"Precinct Committeeman MLT 060 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1461,"Precinct Committeeman MLT 061 - R","Chris E. Levan","R",83,100.00,633638,157671,1,1,"0","0"
1462,"Precinct Committeeman MLT 062 - R","Jeffery M. Jourdan","R",71,100.00,633638,157671,1,1,"0","0"
1463,"Precinct Committeeman MLT 063 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
